item_id,title,current_sku,proposed_sku,reason,action,manual_review,duplicate_item_id
147273209951,Brook OP15-022 Adventure On Kami's Island R English NM One Piece,05.19.26,ETB-05-A,date_style_batch_label,repair,False,False
147275111807,Kaku Rare EB04-043 | Adventure on Kami’s Island OP-15-EB04 | One Piece,05.19.26,ETB-05-A,date_style_batch_label,repair,False,False
147275112576,Pearl | OP15-011 | R,05.19.26,ETB-05-A,date_style_batch_label,repair,False,False
147275206221,Perona OP15-090 Adventure on Kami's Island UC NM One Piece,05.19.26,ETB-05-A,date_style_batch_label,repair,False,False
147275208241,Sai OP15-045 | R | Adventure on Kamis Island,05.19.26,ETB-05-A,date_style_batch_label,repair,False,False
